ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:04:55,server_2,8.34,90.6,50.9,33.27,22.68
21:04:55,server_1,45.3,49.18,2628.54,2888.61,1087.22
21:04:55,server_9,25.56,28.3,218.51,138.84,11.43
21:05:00,server_13,86.65,18.59,831.03,935.65,203.33
21:05:00,server_14,20.79,46.22,16.36,9.15,3767.49
21:05:00,server_15,28.82,41.16,213.94,230.12,46.21
21:05:00,server_12,63.03,78.47,611.73,586.93,147.97
21:05:00,server_17,61.89,68.2,679.9,536.64,93.27
21:05:00,server_18,76.4,58.57,12715.34,13161.51,138.17
21:05:00,server_19,65.8,51.29,8754.15,10157.63,22.66
21:05:00,server_16,15.58,93.9,118.18,169.39,6.2
21:05:00,server_11,10.84,93.98,177.2,218.31,81.32
21:05:00,server_20,36.24,21.41,150.87,82.76,3157.15
21:05:00,server_9,36.9,25.32,133.08,155.03,6119.33
21:05:00,server_1,46.6,34.27,378.29,266.57,0.0
21:05:00,server_2,86.59,94.6,829.0,593.16,89.52
21:05:00,server_3,45.39,44.15,74.18,49.41,5647.76
21:05:00,server_4,66.67,70.67,684.97,647.18,115.36
21:05:00,server_10,98.01,26.33,947.83,533.6,13.83
21:05:00,server_6,43.2,53.16,435.02,646.36,55.56
21:05:00,server_7,93.83,92.62,1034.46,784.61,82.76
21:05:00,server_8,9.42,94.15,73.78,76.2,62.39
21:05:00,server_5,30.27,32.48,30.36,43.33,4553.94
21:05:05,server_12,94.76,28.97,873.22,1238.38,36.21
21:05:05,server_20,52.84,75.18,466.24,656.04,59.4
21:05:05,server_19,37.86,31.21,167.2,206.6,3393.84
21:05:05,server_18,24.45,29.13,283.82,167.87,68.28
21:05:05,server_17,34.56,43.4,350.14,522.12,38.4
21:05:05,server_16,15.43,83.69,198.35,137.44,100.46
21:05:05,server_15,55.97,49.33,4116.19,4745.46,1954.53
21:05:05,server_14,49.26,58.11,479.81,326.54,42.9
21:05:05,server_13,63.16,79.64,677.43,374.82,124.64
21:05:05,server_11,90.36,27.46,875.08,1045.74,72.77
21:05:05,server_10,90.68,5.36,888.39,859.52,62.14
21:05:05,server_9,95.05,1.59,938.38,1371.9,51.56
21:05:05,server_2,52.24,47.2,1330.08,1412.29,1328.27
21:05:05,server_3,20.59,89.25,177.48,208.81,52.24
21:05:05,server_4,90.97,80.32,875.5,1023.82,131.82
21:05:05,server_1,66.4,64.21,3346.29,3139.0,1705.71
21:05:05,server_6,29.49,47.2,237.75,157.28,63.02
21:05:05,server_7,65.27,64.71,620.6,532.03,0.0
21:05:05,server_8,12.03,90.86,173.27,165.23,77.18
21:05:05,server_5,89.23,24.32,912.72,804.41,79.05
21:05:10,server_12,35.2,42.83,319.44,304.08,71.3
21:05:10,server_19,22.2,29.33,278.12,331.74,0.0
21:05:10,server_18,22.94,24.23,192.12,215.56,3947.97
21:05:10,server_17,40.05,43.9,490.54,509.46,52.5
21:05:10,server_16,87.14,16.86,811.08,1215.19,118.21
21:05:10,server_15,86.82,6.62,786.0,652.48,18.47
21:05:10,server_14,53.65,44.85,632.23,639.41,40.61
21:05:10,server_13,52.23,52.2,3175.15,3761.82,1592.21
21:05:10,server_11,28.32,28.4,85.96,103.76,5950.8
21:05:10,server_20,60.58,50.87,4507.29,4435.18,1051.79
21:05:10,server_9,31.08,43.18,277.56,208.66,0.0
21:05:10,server_1,56.33,55.19,12154.94,9758.89,99.11
21:05:10,server_2,83.97,16.82,762.38,944.85,95.46
21:05:10,server_3,47.95,54.57,564.1,652.39,143.3
21:05:10,server_4,12.32,89.58,130.12,136.05,49.28
21:05:10,server_10,61.63,82.38,626.54,915.79,69.04
21:05:10,server_6,55.13,64.56,471.31,491.66,52.88
21:05:10,server_7,21.23,86.76,248.52,361.9,32.59
21:05:10,server_8,47.62,51.76,555.03,823.26,66.31
21:05:10,server_5,41.81,51.17,366.89,226.2,51.05
21:05:15,server_12,23.73,26.09,168.51,163.58,7527.37
21:05:15,server_19,64.33,58.37,1179.42,999.0,1497.87
21:05:15,server_18,62.12,57.4,554.77,583.52,42.94
21:05:15,server_17,52.24,35.32,558.49,630.82,24.13
21:05:15,server_16,55.65,51.31,15718.85,16238.08,198.13
21:05:15,server_15,52.38,64.72,505.23,294.56,97.38
21:05:15,server_14,92.99,84.17,939.44,524.81,85.94
21:05:15,server_13,93.31,92.15,935.66,1312.93,26.84
21:05:15,server_11,17.11,87.81,183.43,209.22,95.49
21:05:15,server_20,98.04,83.1,1005.99,1288.3,112.09
21:05:15,server_9,34.76,33.95,331.88,305.77,154.14
21:05:15,server_1,42.47,35.34,72.4,69.87,8542.13
21:05:15,server_2,38.36,56.69,418.43,397.91,53.83
21:05:15,server_3,99.66,92.43,957.12,703.37,118.17
21:05:15,server_4,77.37,55.86,16671.36,16816.32,150.96
21:05:15,server_10,27.56,35.32,241.42,166.11,0.0
21:05:15,server_6,34.56,41.22,340.93,332.27,29.39
21:05:15,server_7,86.69,23.79,939.64,693.48,0.0
21:05:15,server_8,97.3,87.92,943.06,1151.36,56.76
21:05:15,server_5,33.63,19.59,339.0,458.6,36.73
21:05:20,server_11,58.83,47.49,3521.98,3389.1,1851.11
21:05:20,server_19,92.37,3.54,956.85,705.9,135.47
21:05:20,server_18,91.58,21.49,934.31,984.17,56.69
21:05:20,server_17,79.08,34.31,8201.28,7534.25,183.39
21:05:20,server_16,47.76,32.51,179.43,222.07,5898.31
21:05:20,server_15,93.36,87.59,918.28,938.64,133.2
21:05:20,server_14,87.67,89.1,867.35,1138.37,4.82
21:05:20,server_13,87.31,88.5,819.36,1069.75,112.46
21:05:20,server_12,42.39,63.45,499.28,524.22,46.41
21:05:20,server_20,23.29,41.51,237.24,242.0,0.0
21:05:20,server_10,86.94,1.28,890.15,873.32,135.03
21:05:20,server_8,25.91,24.31,197.07,237.75,3310.98
21:05:20,server_7,35.64,38.33,440.38,300.18,14.49
21:05:20,server_6,38.76,24.19,125.62,108.77,8495.77
21:05:20,server_5,58.03,72.38,598.47,806.89,38.94
21:05:20,server_4,67.76,35.54,15297.53,16626.46,126.09
21:05:20,server_3,25.05,50.08,261.05,136.1,21.26
21:05:20,server_2,61.83,78.46,651.92,617.67,11.97
21:05:20,server_1,83.96,12.56,895.38,1177.44,0.0
21:05:20,server_9,75.55,55.62,16478.84,18783.04,121.82
21:05:25,server_13,76.38,33.57,12467.5,13249.56,183.65
21:05:25,server_14,35.73,33.61,361.05,260.32,42.29
21:05:25,server_15,4.81,95.58,34.81,23.66,0.0
21:05:25,server_12,47.87,37.14,99.51,145.35,3771.47
21:05:25,server_17,97.47,11.58,1049.6,751.82,20.32
21:05:25,server_18,99.54,94.91,1115.96,959.18,81.71
21:05:25,server_19,22.37,80.81,336.09,443.01,73.78
21:05:25,server_16,54.32,59.87,2587.92,2327.83,981.45
21:05:25,server_11,28.67,25.56,328.37,330.7,36.44
21:05:25,server_20,30.46,21.54,367.39,214.38,8.1
21:05:25,server_9,9.52,86.83,44.51,64.75,36.37
21:05:25,server_1,0.17,91.62,0.0,0.0,66.12
21:05:25,server_2,40.72,62.5,392.93,303.4,57.54
21:05:25,server_3,16.37,92.47,231.62,220.73,37.64
21:05:25,server_4,28.71,33.28,292.16,353.22,49.08
21:05:25,server_10,56.67,74.57,550.14,362.15,118.1
21:05:25,server_6,51.34,56.22,505.63,758.04,0.0
21:05:25,server_7,97.42,96.2,1037.3,1029.76,89.51
21:05:25,server_8,88.3,10.04,883.26,1202.96,59.35
21:05:25,server_5,6.16,95.0,14.98,18.7,18.84
21:05:30,server_19,15.18,84.79,153.87,150.93,33.76
21:05:30,server_18,30.23,59.21,447.12,405.26,32.41
21:05:30,server_17,18.67,87.82,122.78,142.47,37.18
21:05:30,server_16,33.31,42.71,361.41,521.83,62.5
21:05:30,server_15,98.19,89.53,989.25,1334.12,11.8
21:05:30,server_14,44.74,51.2,4250.72,4709.86,1050.87
21:05:30,server_13,30.34,32.27,308.55,200.67,106.14
21:05:30,server_12,30.37,39.99,93.26,84.34,6337.73
21:05:30,server_11,92.92,26.22,886.54,678.25,97.74
21:05:30,server_20,69.62,40.51,15400.79,15895.27,21.5
21:05:30,server_9,16.25,99.5,189.14,156.36,150.2
21:05:30,server_1,58.73,69.59,654.23,616.09,39.57
21:05:30,server_2,62.84,31.06,19674.95,18630.0,166.13
21:05:30,server_3,24.08,49.87,261.86,165.28,57.52
21:05:30,server_4,38.45,37.12,459.63,323.35,48.85
21:05:30,server_10,99.53,96.7,1029.46,1268.31,86.08
21:05:30,server_6,51.2,76.99,539.13,672.42,100.69
21:05:30,server_7,68.09,46.82,5229.17,5240.22,153.53
21:05:30,server_8,30.14,32.91,77.69,78.54,8581.07
21:05:30,server_5,36.14,47.5,104.66,102.24,6233.65
21:05:35,server_11,73.02,57.67,6652.79,5887.57,137.7
21:05:35,server_19,22.89,29.25,91.21,127.94,6508.32
21:05:35,server_18,64.2,41.14,2907.66,2673.53,1841.17
21:05:35,server_17,7.27,88.37,75.51,60.36,80.99
21:05:35,server_16,20.07,7.24,115.56,116.08,1.5
21:05:35,server_15,56.91,59.98,527.77,687.47,15.19
21:05:35,server_14,73.58,41.86,13533.29,13740.44,76.43
21:05:35,server_13,93.7,95.85,1008.14,1045.25,137.33
21:05:35,server_12,66.83,55.75,12958.74,12276.72,147.38
21:05:35,server_20,39.64,29.37,87.76,73.89,5285.11
21:05:35,server_10,20.02,32.1,103.05,59.62,61.96
21:05:35,server_8,28.33,32.78,209.29,255.94,49.65
21:05:35,server_9,25.81,40.2,25.11,20.48,4174.23
21:05:35,server_1,29.07,21.1,350.76,391.5,22.04
21:05:35,server_2,24.01,25.31,60.81,34.83,5734.55
21:05:35,server_3,88.83,87.34,921.02,610.96,130.68
21:05:35,server_5,12.72,84.34,112.69,162.92,130.16
21:05:35,server_6,25.89,28.83,259.4,139.46,0.0
21:05:35,server_7,26.68,39.84,206.89,266.61,45.21
21:05:35,server_4,92.95,25.66,915.12,483.54,51.65
21:05:40,server_20,97.06,5.27,916.5,1067.53,8.06
21:05:40,server_11,0.21,84.51,36.72,42.05,0.0
21:05:40,server_18,96.95,8.9,867.88,955.99,50.15
21:05:40,server_17,36.97,46.4,300.09,436.96,17.09
21:05:40,server_16,37.46,25.78,178.26,128.8,8450.68
21:05:40,server_15,57.61,54.02,624.83,409.74,21.51
21:05:40,server_14,85.79,3.04,942.15,1061.16,44.31
21:05:40,server_13,44.46,41.2,480.66,472.67,32.76
21:05:40,server_12,88.73,83.94,834.82,1242.27,162.0
21:05:40,server_19,25.46,32.74,233.05,277.87,1.75
21:05:40,server_10,43.6,46.14,392.83,411.41,21.83
21:05:40,server_8,34.2,37.48,379.98,554.3,0.0
21:05:40,server_1,26.39,26.36,293.24,327.08,15.09
21:05:40,server_2,27.04,20.29,14.32,19.05,6254.71
21:05:40,server_3,67.57,74.18,687.7,762.05,78.17
21:05:40,server_9,66.78,49.96,596.25,798.16,48.13
21:05:40,server_5,2.27,81.05,29.08,41.52,9.61
21:05:40,server_6,36.75,49.07,419.43,569.18,0.0
21:05:40,server_7,27.39,42.47,222.97,138.38,8.79
21:05:40,server_4,24.8,27.05,175.35,188.05,8688.48
21:05:45,server_12,48.63,30.71,184.03,260.53,6545.98
21:05:45,server_19,65.39,50.04,3552.76,4009.71,1442.08
21:05:45,server_18,53.32,50.25,556.35,667.15,94.78
21:05:45,server_17,33.39,40.07,259.96,145.77,37.93
21:05:45,server_16,42.06,53.01,4031.35,3269.55,1186.33
21:05:45,server_15,25.97,39.45,140.38,159.22,7248.18
21:05:45,server_14,91.24,97.12,945.59,711.21,130.91
21:05:45,server_13,65.57,54.09,7900.86,8592.71,190.57
21:05:45,server_11,93.99,88.74,880.63,862.23,160.85
21:05:45,server_20,82.97,18.79,843.34,769.97,134.22
21:05:45,server_9,89.23,90.25,878.36,496.28,36.3
21:05:45,server_1,34.02,18.23,336.39,204.35,0.0
21:05:45,server_2,63.77,72.69,575.51,764.42,66.37
21:05:45,server_3,17.71,91.17,116.33,150.79,190.75
21:05:45,server_4,46.36,45.45,167.31,222.17,7641.08
21:05:45,server_10,84.55,17.17,780.28,476.0,19.08
21:05:45,server_6,46.45,66.75,462.55,379.8,117.12
21:05:45,server_7,44.38,54.03,496.81,644.07,57.52
21:05:45,server_8,31.18,42.94,296.27,412.35,28.17
21:05:45,server_5,59.04,47.53,637.6,763.86,53.2
21:05:50,server_11,64.39,40.63,8195.88,8165.21,84.57
21:05:50,server_19,55.14,42.83,2099.96,2417.35,1647.89
21:05:50,server_18,68.19,40.23,2333.48,2042.23,1845.37
21:05:50,server_17,86.68,98.43,848.71,691.71,60.22
21:05:50,server_16,91.18,85.81,848.79,903.71,101.95
21:05:50,server_15,23.52,19.15,322.03,457.48,0.0
21:05:50,server_14,32.55,40.63,288.34,231.87,48.25
21:05:50,server_13,85.64,97.73,848.45,781.5,45.06
21:05:50,server_12,29.85,81.55,251.34,158.37,28.12
21:05:50,server_20,90.75,85.65,927.16,1219.92,28.17
21:05:50,server_10,32.92,35.1,276.49,330.98,45.75
21:05:50,server_8,56.13,56.87,601.93,582.54,89.79
21:05:50,server_7,99.49,6.46,1003.93,950.56,25.45
21:05:50,server_6,46.17,53.13,518.74,554.62,80.13
21:05:50,server_5,34.03,30.84,316.22,375.22,0.0
21:05:50,server_4,45.57,51.84,4364.4,4580.86,1664.21
21:05:50,server_3,38.66,38.17,148.1,191.55,5218.68
21:05:50,server_2,25.13,80.38,206.41,240.67,10.69
21:05:50,server_1,41.3,49.6,394.04,208.91,4.72
21:05:50,server_9,82.76,15.53,876.6,879.07,102.97
21:05:55,server_13,56.9,61.91,605.33,748.31,6.52
21:05:55,server_14,84.84,28.38,846.4,523.7,93.95
21:05:55,server_15,44.29,34.27,64.74,37.64,6712.24
21:05:55,server_12,66.02,60.76,559.29,395.15,60.97
21:05:55,server_17,22.39,34.12,354.53,288.55,49.95
21:05:55,server_18,43.03,41.89,113.64,159.12,6828.35
21:05:55,server_19,22.07,49.38,260.98,256.49,55.24
21:05:55,server_16,60.29,48.59,5983.7,5186.24,184.25
21:05:55,server_11,45.58,34.51,83.59,45.7,5001.01
21:05:55,server_20,69.01,59.11,10432.81,9598.58,109.32
21:05:55,server_9,80.98,3.23,896.75,584.37,76.69
21:05:55,server_1,63.59,69.97,689.29,917.69,87.62
21:05:55,server_2,38.43,27.5,387.92,474.64,100.84
21:05:55,server_3,12.55,97.17,83.85,59.79,90.72
21:05:55,server_4,50.42,50.43,479.96,526.08,0.0
21:05:55,server_10,56.65,54.69,3508.2,3441.29,580.85
21:05:55,server_6,84.5,25.22,856.4,1065.13,103.25
21:05:55,server_7,50.51,62.91,2526.53,2417.88,1721.8
21:05:55,server_8,47.04,54.77,407.01,346.28,15.65
21:05:55,server_5,78.4,52.22,7922.51,7052.47,199.23
21:06:00,server_20,27.37,36.0,225.46,140.45,0.0
21:06:00,server_19,40.6,45.22,395.84,570.19,14.22
21:06:00,server_18,59.45,64.95,598.7,415.9,133.97
21:06:00,server_17,54.26,31.67,18494.38,21938.84,60.5
21:06:00,server_16,57.38,59.8,2792.74,2943.62,1780.91
21:06:00,server_15,96.43,91.65,923.46,945.91,46.48
21:06:00,server_14,99.9,6.41,971.81,1038.97,130.72
21:06:00,server_12,27.15,85.52,357.88,496.16,68.84
21:06:00,server_11,55.65,66.94,3059.43,3260.13,1489.56
21:06:00,server_13,55.81,44.73,525.86,546.96,62.08
21:06:00,server_9,30.74,26.86,248.33,325.77,0.0
21:06:00,server_10,63.0,55.12,4428.18,4323.94,1350.19
21:06:00,server_2,26.0,91.56,205.5,280.91,39.66
21:06:00,server_3,97.44,95.24,887.17,1259.29,87.73
21:06:00,server_4,53.11,57.68,502.04,307.98,13.82
21:06:00,server_1,58.74,53.2,519.1,381.84,0.0
21:06:00,server_6,60.16,44.01,8364.17,9781.17,88.47
21:06:00,server_7,67.15,65.68,3001.52,2478.06,1225.39
21:06:00,server_8,3.28,95.54,93.69,125.23,61.67
21:06:00,server_5,24.35,94.03,261.0,172.06,42.91
21:06:05,server_12,23.92,98.08,191.21,117.49,132.64
21:06:05,server_20,13.86,81.25,68.31,39.8,103.33
21:06:05,server_19,66.64,70.18,653.19,500.2,125.22
21:06:05,server_18,55.9,60.35,500.25,351.66,61.88
21:06:05,server_17,52.67,42.55,4696.01,5279.39,1201.34
21:06:05,server_16,91.04,20.18,923.94,495.04,8.46
21:06:05,server_15,99.0,90.61,869.47,1139.89,45.41
21:06:05,server_14,26.01,43.14,72.48,81.89,5350.08
21:06:05,server_13,31.0,23.92,56.35,44.72,4279.79
21:06:05,server_11,57.85,62.19,554.43,766.37,12.56
21:06:05,server_3,92.99,19.4,871.96,1141.44,120.03
21:06:05,server_9,66.99,77.67,716.91,966.93,74.95
21:06:05,server_10,84.8,11.04,741.82,489.98,33.76
21:06:05,server_2,27.04,34.63,235.96,233.34,107.65
21:06:05,server_4,23.54,83.35,126.28,118.78,46.73
21:06:05,server_1,18.96,93.12,209.48,213.13,0.0
21:06:05,server_6,40.35,36.09,378.56,235.28,44.59
21:06:05,server_7,37.67,67.57,364.99,429.78,102.15
21:06:05,server_8,44.57,61.04,406.18,552.45,137.4
21:06:05,server_5,29.52,17.81,308.71,333.7,14.2
21:06:10,server_12,38.23,39.7,347.22,352.24,89.66
21:06:10,server_19,88.36,93.72,723.94,913.55,128.13
21:06:10,server_18,28.68,37.85,189.11,113.73,6474.21
21:06:10,server_17,43.55,32.87,35.28,23.06,5975.66
21:06:10,server_16,30.07,43.11,23.45,18.35,4922.25
21:06:10,server_15,54.53,50.59,2940.8,3414.33,529.62
21:06:10,server_14,38.94,49.63,380.63,232.05,113.05
21:06:10,server_20,32.72,41.24,309.23,224.36,2.21
21:06:10,server_11,62.68,73.25,577.3,656.69,188.65
21:06:10,server_13,82.53,25.37,853.14,1260.54,123.11
21:06:10,server_9,51.38,51.15,9504.15,9103.43,158.57
21:06:10,server_1,69.32,78.43,743.32,630.45,109.87
21:06:10,server_2,32.89,22.96,29.97,22.6,5238.83
21:06:10,server_3,60.8,63.84,689.34,409.55,116.33
21:06:10,server_4,60.37,50.36,679.69,836.7,0.0
21:06:10,server_10,69.45,53.11,666.9,996.22,93.8
21:06:10,server_6,94.59,95.52,946.3,712.89,136.84
21:06:10,server_7,33.02,47.09,380.6,421.49,1.05
21:06:10,server_8,20.86,32.43,257.93,345.22,63.38
21:06:10,server_5,98.37,23.46,1022.42,736.37,61.31
21:06:15,server_19,62.78,72.22,670.67,907.77,24.96
21:06:15,server_18,61.28,47.36,1478.93,1232.75,1455.73
21:06:15,server_17,97.91,26.57,962.0,826.27,122.92
21:06:15,server_16,88.97,84.43,876.05,586.93,46.66
21:06:15,server_15,52.17,40.74,13714.03,11601.12,182.19
21:06:15,server_14,18.2,89.71,169.63,161.82,0.0
21:06:15,server_13,36.32,60.86,409.76,597.77,48.68
21:06:15,server_12,36.88,41.17,67.58,52.8,5436.98
21:06:15,server_11,66.69,49.04,1627.47,1586.06,711.55
21:06:15,server_20,55.1,80.99,648.32,552.08,130.22
21:06:15,server_9,64.18,72.34,649.84,485.47,80.56
21:06:15,server_1,74.51,47.75,18966.33,21748.83,33.8
21:06:15,server_2,74.2,31.93,8040.81,8720.61,64.4
21:06:15,server_3,44.22,59.73,3586.23,3267.67,596.09
21:06:15,server_4,68.82,61.31,654.74,757.84,51.2
21:06:15,server_10,86.4,96.5,943.24,1042.38,113.76
21:06:15,server_6,36.23,25.53,295.54,221.55,15.94
21:06:15,server_7,37.53,45.29,272.78,374.11,32.27
21:06:15,server_8,40.45,33.14,407.83,358.2,0.0
21:06:15,server_5,90.06,94.26,932.93,1136.5,57.46
21:06:20,server_11,55.28,57.29,9205.01,9062.96,118.83
21:06:20,server_19,57.07,36.92,16783.94,19856.55,117.12
21:06:20,server_18,23.25,95.01,244.62,180.86,38.95
21:06:20,server_17,73.1,32.15,11884.51,9821.01,82.36
21:06:20,server_16,39.83,41.29,374.97,463.79,92.05
21:06:20,server_15,48.85,49.2,479.12,352.77,25.82
21:06:20,server_14,95.52,92.42,927.29,1003.35,162.22
21:06:20,server_13,97.99,95.17,1019.64,633.38,93.56
21:06:20,server_12,46.8,43.93,482.61,483.79,52.13
21:06:20,server_20,52.29,64.59,573.45,471.21,142.03
21:06:20,server_10,95.28,18.93,1008.62,1098.34,112.56
21:06:20,server_8,57.73,63.72,4948.17,4385.2,1900.38
21:06:20,server_9,21.98,23.51,67.62,57.3,4142.48
21:06:20,server_1,30.23,48.7,137.48,72.05,5195.97
21:06:20,server_2,46.63,45.95,510.77,722.62,115.48
21:06:20,server_3,23.61,27.99,162.74,115.46,3122.55
21:06:20,server_5,64.63,59.48,3085.98,3578.77,1076.03
21:06:20,server_6,45.15,54.54,403.96,448.82,82.42
21:06:20,server_7,69.52,64.99,693.88,885.79,94.3
21:06:20,server_4,45.34,53.12,4383.58,4674.13,1533.25
21:06:25,server_20,22.17,81.4,253.07,236.81,162.52
21:06:25,server_11,64.86,64.51,559.98,588.58,30.22
21:06:25,server_18,76.12,59.46,8486.13,7186.82,62.59
21:06:25,server_17,95.41,84.9,935.44,584.52,32.63
21:06:25,server_16,93.72,13.49,930.1,1058.03,0.06
21:06:25,server_15,34.33,23.95,308.62,230.15,23.15
21:06:25,server_14,99.44,84.92,1024.85,781.89,58.15
21:06:25,server_13,52.13,46.2,536.09,740.13,104.47
21:06:25,server_12,72.73,54.11,17507.83,20620.32,11.02
21:06:25,server_19,99.84,93.24,998.1,980.89,75.28
21:06:25,server_10,56.82,31.88,15062.89,15634.6,11.82
21:06:25,server_8,98.43,6.15,998.98,1183.5,64.22
21:06:25,server_1,56.53,33.62,18000.47,18871.09,151.82
21:06:25,server_2,66.77,83.12,655.36,337.25,113.27
21:06:25,server_3,91.39,85.41,956.2,1336.62,54.7
21:06:25,server_9,27.43,28.62,274.0,387.72,38.61
21:06:25,server_5,23.23,94.84,180.27,101.27,80.28
21:06:25,server_6,50.45,77.09,580.15,479.48,97.06
21:06:25,server_7,90.58,89.09,849.63,1221.59,99.01
21:06:25,server_4,53.6,44.15,11864.89,13903.57,198.57
21:06:30,server_20,76.01,54.91,15577.02,14511.53,83.42
21:06:30,server_19,88.31,95.96,935.45,905.45,100.62
21:06:30,server_18,31.05,23.94,198.95,153.62,88.37
21:06:30,server_17,87.91,86.18,914.38,522.78,129.82
21:06:30,server_16,69.66,46.97,1555.62,1249.19,806.56
21:06:30,server_15,56.75,60.77,4229.95,3451.02,509.71
21:06:30,server_14,27.04,27.65,302.26,343.52,48.75
21:06:30,server_12,48.91,51.24,566.38,826.38,133.56
21:06:30,server_11,24.12,25.41,273.28,185.36,38.43
21:06:30,server_13,72.49,55.51,7856.98,6322.77,94.08
21:06:30,server_9,29.54,0.3,196.58,290.42,10.79
21:06:30,server_10,37.06,35.33,190.19,127.52,8356.22
21:06:30,server_2,88.81,21.16,882.75,1035.16,75.88
21:06:30,server_3,55.93,48.39,552.09,686.53,63.33
21:06:30,server_4,57.19,46.57,3235.21,3053.22,1149.41
21:06:30,server_1,72.8,55.64,8228.43,8935.58,54.49
21:06:30,server_6,66.69,46.27,2467.36,2438.24,633.18
21:06:30,server_7,46.5,48.2,2960.53,2887.05,742.43
21:06:30,server_8,45.86,56.58,448.44,379.64,94.42
21:06:30,server_5,69.2,59.17,13009.36,11004.35,21.24
21:06:35,server_12,45.27,57.99,471.07,496.71,70.08
21:06:35,server_19,20.61,30.51,227.52,288.58,40.42
21:06:35,server_18,49.96,66.43,519.56,380.03,92.63
21:06:35,server_20,55.07,41.12,2689.23,2686.69,1530.28
21:06:35,server_17,25.69,88.34,237.33,136.39,37.33
21:06:35,server_16,60.29,60.41,579.09,696.15,90.38
21:06:35,server_15,62.24,52.6,15178.85,14999.08,42.45
21:06:35,server_14,27.91,84.14,360.07,475.85,39.55
21:06:35,server_13,95.54,97.74,1026.75,1514.44,99.39
21:06:35,server_11,53.43,44.48,493.0,269.34,36.27
21:06:35,server_3,1.61,89.83,11.21,7.63,142.82
21:06:35,server_9,62.02,69.26,580.02,323.91,95.76
21:06:35,server_10,41.91,47.17,3423.5,3750.88,1778.42
21:06:35,server_2,72.23,31.65,10394.43,9196.12,81.77
21:06:35,server_4,92.89,92.47,1030.91,1455.84,104.62
21:06:35,server_1,1.69,96.63,72.74,43.64,104.75
21:06:35,server_6,11.19,82.34,103.72,109.68,49.87
21:06:35,server_7,97.36,27.34,1001.43,606.18,0.0
21:06:35,server_8,30.55,24.84,250.38,323.53,42.03
21:06:35,server_5,23.47,90.51,278.8,333.05,0.0
21:06:40,server_11,74.51,51.87,14083.89,15193.27,35.13
21:06:40,server_20,13.58,81.8,149.0,152.74,0.0
21:06:40,server_18,60.71,67.86,544.31,338.81,0.0
21:06:40,server_17,97.29,17.44,945.09,1375.68,32.98
21:06:40,server_16,94.21,5.51,934.57,1240.75,66.33
21:06:40,server_15,26.47,42.39,332.05,437.73,19.02
21:06:40,server_14,38.02,46.95,318.45,211.71,25.88
21:06:40,server_13,39.83,48.72,380.94,290.71,55.4
21:06:40,server_12,60.7,59.64,3538.89,3197.73,1317.59
21:06:40,server_19,36.23,40.95,62.2,31.61,5232.79
21:06:40,server_10,65.62,70.25,676.8,733.67,91.72
21:06:40,server_8,44.63,44.88,445.55,234.6,32.86
21:06:40,server_1,56.77,58.54,529.47,701.53,80.29
21:06:40,server_2,48.95,42.22,2717.54,2839.1,1896.3
21:06:40,server_3,61.0,69.8,4422.57,3734.37,1972.2
21:06:40,server_9,45.04,44.59,380.37,282.75,106.46
21:06:40,server_5,35.05,56.05,437.63,358.41,47.15
21:06:40,server_6,87.62,99.78,851.68,530.71,198.58
21:06:40,server_7,54.69,73.02,497.14,384.14,94.19
21:06:40,server_4,67.39,55.08,1018.12,1110.0,1354.35
21:06:45,server_12,59.76,58.25,543.59,652.18,132.37
21:06:45,server_19,24.55,30.67,265.2,281.67,120.82
21:06:45,server_18,0.44,91.58,58.73,60.9,31.89
21:06:45,server_17,55.5,67.95,1454.99,1191.78,656.41
21:06:45,server_16,97.39,83.84,910.76,920.83,0.0
21:06:45,server_15,83.45,23.75,828.77,468.31,45.88
21:06:45,server_14,49.22,57.31,457.63,621.09,80.89
21:06:45,server_13,68.47,42.84,4985.78,5333.17,1331.1
21:06:45,server_11,52.03,36.08,487.64,342.31,0.0
21:06:45,server_20,46.01,40.24,2807.18,3275.06,1162.98
21:06:45,server_9,46.87,48.56,2286.41,2311.15,1071.69
21:06:45,server_1,93.18,84.14,877.3,1065.41,125.7
21:06:45,server_2,61.81,59.24,602.47,477.57,0.0
21:06:45,server_3,27.01,24.94,257.7,344.57,0.0
21:06:45,server_4,42.22,59.38,3251.61,3314.29,1410.21
21:06:45,server_10,28.97,87.76,281.11,271.41,46.53
21:06:45,server_6,73.01,40.59,16913.24,14502.76,74.1
21:06:45,server_7,47.26,46.03,102.84,90.07,5727.14
21:06:45,server_8,24.34,21.91,278.86,263.14,39.59
21:06:45,server_5,1.6,99.1,0.0,0.0,34.73
21:06:50,server_11,16.46,86.32,165.76,109.24,69.28
21:06:50,server_19,78.9,36.96,6191.16,6042.37,99.22
21:06:50,server_18,32.95,42.69,103.67,101.64,8225.51
21:06:50,server_17,60.08,46.42,2349.78,1885.08,937.48
21:06:50,server_16,55.82,69.17,521.04,418.07,0.0
21:06:50,server_15,79.59,59.05,15066.72,13490.48,33.95
21:06:50,server_14,34.81,41.02,322.73,310.74,0.0
21:06:50,server_13,30.01,34.78,257.64,304.35,26.22
21:06:50,server_12,21.22,41.57,290.47,326.78,6.36
21:06:50,server_20,88.35,85.92,824.73,831.06,91.36
21:06:50,server_10,45.76,44.55,406.21,347.36,27.58
